382	754	1
382	779	1
382	782	2
382	784	2
382	785	21
382	839	2
382	840	1
382	844	2
382	860	2
382	864	7
382	870	74
382	871	2
382	875	3
382	881	1
382	891	3
382	903	1
382	906	2
382	907	2
382	910	2
382	917	2
382	930	3
382	932	2
382	963	2
382	974	1
382	977	2
382	984	2
382	992	9
382	1002	1
382	1004	3
382	1008	2
382	1012	2
382	1023	2
382	1034	2
382	1038	5
382	1059	1
382	1071	4
384	446	3
384	522	1
384	526	1
384	586	2
384	700	1
384	706	2
384	785	1
384	864	1
384	870	3
384	875	1
386	395	1
386	435	2
386	446	3
386	472	2
386	497	2
386	526	2
386	606	2
386	644	2
386	678	1
386	700	1
386	713	2
386	797	2
386	870	3
386	889	2
395	435	1
395	446	9
395	456	1
395	462	1
395	472	1
395	500	5
395	526	9
395	565	2
395	586	2
395	606	1
395	678	1
395	700	2
395	735	1
395	782	1
395	785	4
395	839	2
395	870	9
395	992	2
395	1071	1
406	446	2
406	526	1
406	601	2
406	700	1
406	754	1
406	870	1
406	906	1
406	1034	1
421	446	2
421	475	1
421	526	1
421	586	1
421	601	1
421	678	1
421	870	1
421	974	1
423	446	2
423	526	1
423	700	1
423	704	1
423	712	1
423	785	1
423	870	1
429	436	2
429	446	2
429	606	2
429	747	2
429	864	1
429	870	2
429	1038	2
433	446	2
433	512	1
433	555	1
433	586	2
433	735	1
433	917	1
435	436	1
435	446	3
435	472	2
435	526	2
435	606	2
435	700	1
435	870	3
436	446	3
436	606	2
436	747	2
436	864	1
436	870	3
436	1038	2
445	446	6
445	469	1
445	475	1
445	508	1
445	526	4
445	559	2
445	586	1
445	596	1
445	678	2
445	752	1
445	753	1
445	784	1
445	854	1
445	860	1
445	864	1
445	870	5
445	871	1
445	875	1
445	910	1
445	930	2
445	963	1
445	1008	1
445	1012	1
445	1038	2
446	456	2
446	462	2
446	469	5
446	472	2
446	475	3
446	477	2
446	484	2
446	487	3
446	494	5
446	495	3
446	497	1
446	500	26
446	508	2
446	512	2
446	517	2
446	522	3
446	526	77
446	555	5
446	559	9
446	565	1
446	577	2
446	586	28
446	596	2
446	598	2
446	601	7
446	606	4
446	621	2
446	627	2
446	644	1
446	666	2
446	678	16
446	696	3
446	700	16
446	704	2
446	706	4
446	712	2
446	713	1
446	725	1
446	735	5
446	738	2
446	747	2
446	752	4
446	753	2
446	754	2
446	779	2
446	782	2
446	784	2
446	785	25
446	797	1
446	839	2
446	840	2
446	844	2
446	854	2
446	860	2
446	864	9
446	870	95
446	871	2
446	875	3
446	881	2
446	889	1
446	891	3
446	903	2
446	906	4
446	907	2
446	910	2
446	917	2
446	930	3
446	932	2
446	963	2
446	974	2
446	977	3
446	984	3
446	985	2
446	992	10
446	1002	2
446	1004	3
446	1008	3
446	1012	2
446	1023	2
446	1034	2
446	1038	5
446	1054	1
446	1059	2
446	1071	10
456	526	1
456	785	1
456	870	2
462	500	1
462	526	1
462	782	1
462	870	1
469	477	1
469	487	1
469	494	1
469	526	2
469	559	1
469	586	1
469	598	1
469	700	1
469	753	1
469	784	1
469	870	4
469	871	1
469	881	1
469	930	1
469	963	1
469	1012	1
469	1054	1
472	526	2
472	606	2
472	700	1
472	870	2
475	508	2
475	526	3
475	601	1
475	678	3
475	752	1
475	860	1
475	870	3
475	875	1
475	910	1
475	963	1
475	1038	2
477	494	1
477	500	1
477	598	1
477	870	1
477	881	1
484	522	1
484	526	1
484	779	1
484	785	1
484	870	1
484	984	1
484	1059	1
484	1071	1
487	494	1
487	495	1
487	526	2
487	586	1
487	678	1
487	864	1
487	870	2
487	1071	1
494	495	3
494	512	1
494	517	1
494	526	2
494	559	1
494	586	1
494	598	1
494	696	1
494	864	1
494	870	3
494	881	1
494	1071	2
495	517	1
495	526	1
495	559	1
495	586	1
495	696	1
495	864	1
495	870	1
495	1071	2
497	644	2
497	678	1
497	713	2
497	797	2
497	870	1
497	889	2
500	526	16
500	565	1
500	577	2
500	586	4
500	601	1
500	666	2
500	678	5
500	700	2
500	706	1
500	735	1
500	782	1
500	785	8
500	839	1
500	864	2
500	870	21
500	891	1
500	907	2
500	977	1
500	984	1
500	992	11
500	1002	1
500	1071	2
508	526	2
508	678	2
508	752	1
508	860	1
508	870	2
508	875	1
508	910	1
508	963	1
508	1038	2
512	526	1
512	555	1
512	586	1
512	735	1
512	870	1
512	917	1
517	526	1
517	696	1
517	785	1
517	870	1
517	871	1
517	903	1
517	1071	1
522	526	1
522	555	1
522	586	1
522	596	1
522	706	1
522	779	1
522	870	2
522	875	1
522	1059	1
522	1071	1
526	555	3
526	559	6
526	565	1
526	577	1
526	586	15
526	596	2
526	601	3
526	606	2
526	621	2
526	627	1
526	678	10
526	696	1
526	700	3
526	704	1
526	706	3
526	712	1
526	725	3
526	735	3
526	738	1
526	752	4
526	753	2
526	754	1
526	782	1
526	784	2
526	785	15
526	839	2
526	840	1
526	844	1
526	854	1
526	860	2
526	864	8
526	870	62
526	871	2
526	875	1
526	891	2
526	903	1
526	906	1
526	907	2
526	910	2
526	930	4
526	963	2
526	974	1
526	977	1
526	984	2
526	985	1
526	992	9
526	1002	1
526	1004	1
526	1008	3
526	1012	2
526	1023	1
526	1034	1
526	1038	2
526	1071	5
555	586	4
555	596	1
555	700	1
555	735	1
555	753	1
555	860	1
555	870	4
555	891	1
555	903	1
555	917	1
555	1071	1
559	586	5
559	596	1
559	601	1
559	678	1
559	785	2
559	854	1
559	864	2
559	870	8
559	917	1
559	930	1
559	977	1
559	985	1
559	1008	1
559	1034	1
559	1054	1
565	678	1
565	785	2
565	870	2
577	678	1
577	785	1
577	870	1
586	596	2
586	598	1
586	601	1
586	666	1
586	678	2
586	700	3
586	706	1
586	735	2
586	738	1
586	753	1
586	785	5
586	860	1
586	864	3
586	870	19
586	891	1
586	917	2
586	930	2
586	974	1
586	977	2
586	992	2
586	1002	1
586	1004	1
586	1008	2
586	1034	1
596	678	1
596	870	1
596	930	1
596	1008	1
598	870	2
598	881	1
601	678	2
601	700	1
601	754	1
601	779	1
601	785	1
601	870	5
601	881	1
601	906	1
601	907	1
601	984	1
601	1034	2
606	700	1
606	747	2
606	864	1
606	870	4
606	1038	2
621	870	2
621	974	1
621	1071	1
627	752	1
627	870	1
627	992	1
644	678	1
644	713	2
644	797	2
644	870	1
644	889	2
666	864	1
666	870	2
666	992	1
678	700	3
678	704	1
678	706	1
678	712	1
678	713	1
678	752	1
678	785	4
678	797	1
678	840	1
678	860	1
678	864	2
678	870	12
678	875	1
678	881	1
678	889	1
678	907	1
678	910	1
678	930	1
678	932	1
678	963	1
678	992	2
678	1008	1
678	1038	2
678	1071	1
696	785	1
696	864	1
696	910	1
696	1071	1
700	704	2
700	706	1
700	712	2
700	754	1
700	785	6
700	840	1
700	864	1
700	870	11
700	903	1
700	906	1
700	984	1
700	992	1
700	1004	2
700	1071	2
704	712	2
704	785	2
704	870	2
706	725	2
706	785	1
706	864	4
706	870	6
706	875	1
706	907	1
706	992	1
706	1071	1
712	785	2
712	870	2
713	797	2
713	870	1
713	889	2
725	864	3
725	870	3
735	854	1
735	906	1
735	917	1
738	782	1
738	870	1
747	864	1
747	870	2
747	1038	2
752	860	1
752	870	4
752	910	1
752	992	1
752	1038	1
752	1071	1
753	784	1
753	870	2
753	871	1
753	891	1
753	930	1
753	963	1
753	1012	1
754	870	1
754	906	1
779	870	1
779	1059	1
779	1071	1
782	870	2
784	870	1
784	871	1
784	930	1
784	963	1
784	1012	2
785	844	1
785	864	1
785	870	25
785	871	1
785	891	2
785	903	1
785	907	1
785	910	1
785	932	1
785	977	1
785	984	2
785	985	1
785	992	3
785	1004	2
785	1023	1
797	870	1
797	889	2
839	870	2
839	992	1
840	870	1
844	870	2
844	891	1
844	932	1
844	1023	2
854	864	1
854	870	1
860	870	2
860	910	1
860	1038	1
864	870	10
864	907	1
864	910	1
864	992	2
864	1038	1
864	1071	1
870	871	2
870	875	3
870	881	1
870	889	1
870	891	3
870	903	2
870	907	2
870	910	1
870	917	1
870	930	2
870	932	1
870	963	2
870	974	1
870	977	2
870	984	2
870	985	1
870	992	10
870	1002	1
870	1004	2
870	1008	1
870	1012	1
870	1023	2
870	1034	2
870	1038	5
870	1054	1
870	1071	6
871	903	1
871	930	1
871	963	1
871	1012	1
875	963	1
875	1038	2
891	932	1
891	992	1
891	1023	1
903	1071	1
906	985	1
906	1002	1
906	1059	1
907	984	1
907	992	1
907	1071	1
910	1038	1
917	977	1
930	963	1
930	1008	2
930	1012	1
932	1023	1
963	1012	1
963	1038	1
974	1071	1
977	992	1
992	1002	1
992	1071	2
1002	1059	1
1059	1071	1
